"","id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal","gold","sex_c","event_gender"
"286",73243,"Geoffrey ""Jeff"" Madrigali","M",40,180,88,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing  Three Person Keelboat","Bronze",0,-0.5,"Mixed"
"287",73528,"Benjamin Richard ""Ben"" Maher","M",29,183,68,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Jumping, Team","Gold",1,-0.5,"Mixed"
"288",74351,"Beat Mndli","M",30,182,72,"Switzerland","SUI","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Jumping, Team","Silver",0,-0.5,"Mixed"
"289",74945,"Maurizio Margaglio","M",27,178,71,"Italy-1","ITA","2002 Winter",2002,"Winter","Salt Lake City","Figure Skating","Figure Skating  Ice Dancing","Bronze",0,-0.5,"Mixed"
"290",75084,"Maksim Viktorovich Marinin","M",28,187,80,"Russia-1","RUS","2006 Winter",2006,"Winter","Torino","Figure Skating","Figure Skating  Pairs","Gold",1,-0.5,"Mixed"
"291",75540,"Brian Martin","M",24,173,77,"United States-2","USA","1998 Winter",1998,"Winter","Nagano","Luge","Luge  (Men)'s Doubles","Bronze",0,-0.5,"Mixed"
"292",75540,"Brian Martin","M",28,173,77,"United States-2","USA","2002 Winter",2002,"Winter","Salt Lake City","Luge","Luge  (Men)'s Doubles","Silver",0,-0.5,"Mixed"
"293",75740,"Iker Martnez de Lizarduy Lizarribar","M",27,173,70,"Spain","ESP","2004 Summer",2004,"Summer","Athina","Sailing","Sailing  Skiff","Gold",1,-0.5,"Mixed"
"294",75740,"Iker Martnez de Lizarduy Lizarribar","M",31,173,70,"Spain","ESP","2008 Summer",2008,"Summer","Beijing","Sailing","Sailing  Skiff","Silver",0,-0.5,"Mixed"
"295",76227,"Joseph Kent Massey","M",44,188,89,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing  Three Person Keelboat","Bronze",0,-0.5,"Mixed"
"296",76644,"Bethanie Lynn Mattek-Sands","F",31,168,66,"United States-2","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Tennis","Tennis  Doubles","Gold",1,0.5,"Mixed"
"297",76796,"Michael Ray Matz","M",45,180,75,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Jumping, Team","Silver",0,-0.5,"Mixed"
"298",77457,"Deborah ""Debbie"" McDonald","F",49,152,49,"United States","USA","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Dressage, Team","Bronze",0,0.5,"Mixed"
"299",77670,"Charles ""Charlie"" McKee","M",38,179,79,"United States","USA","2000 Summer",2000,"Summer","Sydney","Sailing","Sailing  Skiff","Bronze",0,-0.5,"Mixed"
"300",77671,"Jonathan Dunn McKee","M",40,177,73,"United States","USA","2000 Summer",2000,"Summer","Sydney","Sailing","Sailing  Skiff","Bronze",0,-0.5,"Mixed"
"301",77904,"Lesley McNaught-Mndli","F",36,173,70,"Switzerland","SUI","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Jumping, Team","Silver",0,0.5,"Mixed"
"302",78473,"Wilhelm ""Willi"" Melliger","M",42,170,73,"Switzerland","SUI","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Jumping, Individual","Silver",0,-0.5,"Mixed"
"303",78473,"Wilhelm ""Willi"" Melliger","M",47,170,73,"Switzerland","SUI","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Jumping, Team","Silver",0,-0.5,"Mixed"
"304",79345,"Meredith T. Michaels-Beerbaum","F",46,162,51,"Germany","GER","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism  Jumping, Team","Bronze",0,0.5,"Mixed"
"305",79795,"Gina Miles","F",34,163,57,"United States","USA","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism  Three-Day Event, Individual","Silver",0,0.5,"Mixed"
"306",79855,"Ian Millar","M",61,185,76,"Canada","CAN","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism  Jumping, Team","Silver",0,-0.5,"Mixed"
"307",80134,"Hans Peter Francois Minderhoud","M",34,190,75,"Nadine","NED","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism  Dressage, Team","Silver",0,-0.5,"Mixed"
"308",80274,"Maksim Nikolayevich ""Max"" Mirnyi","M",35,196,90,"Belarus","BLR","2012 Summer",2012,"Summer","London","Tennis","Tennis  Doubles","Gold",1,-0.5,"Mixed"
"309",80341,"Nataliya Yevgenyevna Mishkutyonok (-Shepherd, -Hainline)","F",23,159,50,"Russia-2","RUS","1994 Winter",1994,"Winter","Lillehammer","Figure Skating","Figure Skating  Pairs","Silver",0,0.5,"Mixed"
"310",80739,"Peer Moberg","M",25,180,94,"Norway","NOR","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing  One Person Dinghy","Bronze",0,-0.5,"Mixed"
"311",81017,"Scott Patrick Moir","M",22,168,75,"Canada-1","CAN","2010 Winter",2010,"Winter","Vancouver","Figure Skating","Figure Skating  Ice Dancing","Gold",1,-0.5,"Mixed"
"312",81017,"Scott Patrick Moir","M",26,168,75,"Canada-1","CAN","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Ice Dancing","Silver",0,-0.5,"Mixed"
"313",81017,"Scott Patrick Moir","M",26,168,75,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Team","Silver",0,-0.5,"Mixed"
"314",81689,"Kirsten Moore-Towers","F",21,149,45,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Team","Silver",0,0.5,"Mixed"
"315",81846,"Ondej Moravec","M",29,181,72,"Czech Republic","CZE","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon  2 x 6 kilometres and 2 x 7.5 kilometres Relay","Silver",0,-0.5,"Mixed"
"316",82381,"Dylan Moscovitch","M",29,177,78,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Team","Silver",0,-0.5,"Mixed"
"317",83558,"Andrew Barron ""Andy"" Murray","M",25,190,83,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Tennis","Tennis  Doubles","Silver",0,-0.5,"Mixed"
"318",83962,"Na Gyeong-Min","F",19,175,65,"South Korea-2","KOR","1996 Summer",1996,"Summer","Atlanta","Badminton","Badminton  Doubles","Silver",0,0.5,"Mixed"
"319",84700,"Lilyana Natsir","F",22,169,62,"Indonesia-1","INA","2008 Summer",2008,"Summer","Beijing","Badminton","Badminton  Doubles","Silver",0,0.5,"Mixed"
"320",84700,"Lilyana Natsir","F",30,169,62,"Indonesia-1","INA","2016 Summer",2016,"Summer","Rio de Janeiro","Badminton","Badminton  Doubles","Gold",1,0.5,"Mixed"
"321",84796,"Tatyana Aleksandrovna Navka","F",30,170,52,"Russia-1","RUS","2006 Winter",2006,"Winter","Torino","Figure Skating","Figure Skating  Ice Dancing","Gold",1,0.5,"Mixed"
"322",85824,"Andrew Clifton Nicholson","M",34,182,78,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Three-Day Event, Team","Bronze",0,-0.5,"Mixed"
"323",85824,"Andrew Clifton Nicholson","M",50,182,78,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Three-Day Event, Team","Bronze",0,-0.5,"Mixed"
"324",85876,"Astier Nicolas","M",27,180,70,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism  Three-Day Event, Individual","Silver",0,-0.5,"Mixed"
"325",85876,"Astier Nicolas","M",27,180,70,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism  Three-Day Event, Team","Gold",1,-0.5,"Mixed"
"326",85908,"Lars Nieberg","M",32,183,78,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Jumping, Team","Gold",1,-0.5,"Mixed"
"327",85908,"Lars Nieberg","M",37,183,78,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Jumping, Team","Gold",1,-0.5,"Mixed"
"328",85997,"Joachim Flemming Fischer Nielsen","M",33,188,78,"Denmark-1","DEN","2012 Summer",2012,"Summer","London","Badminton","Badminton  Doubles","Bronze",0,-0.5,"Mixed"
"329",87736,"Karin Oberhofer","F",28,165,58,"Italy","ITA","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon  2 x 6 kilometres and 2 x 7.5 kilometres Relay","Bronze",0,0.5,"Mixed"
"330",87864,"Cian O'Connor","M",32,176,74,"Ireland","IRL","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Jumping, Individual","Bronze",0,-0.5,"Mixed"
"331",87869,"David O'Connor","M",34,180,77,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Three-Day Event, Team","Silver",0,-0.5,"Mixed"
"332",87869,"David O'Connor","M",38,180,77,"United States","USA","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Three-Day Event, Individual","Gold",1,-0.5,"Mixed"
"333",87869,"David O'Connor","M",38,180,77,"United States","USA","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Three-Day Event, Team","Bronze",0,-0.5,"Mixed"
"334",88179,"Charles S. ""Charlie"" Ogletree","M",36,175,70,"United States","USA","2004 Summer",2004,"Summer","Athina","Sailing","Sailing  Multihull","Silver",0,-0.5,"Mixed"
"335",89787,"Kaetlyn Osmond","F",18,163,55,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Team","Silver",0,0.5,"Mixed"
"336",89849,"Frank Ostholt","M",32,188,79,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism  Three-Day Event, Team","Gold",1,-0.5,"Mixed"
"337",90201,"Oleg Vladimirovich Ovsyannikov","M",28,184,75,"Russia-2","RUS","1998 Winter",1998,"Winter","Nagano","Figure Skating","Figure Skating  Ice Dancing","Silver",0,-0.5,"Mixed"
"338",90571,"Jonathan Paget","M",28,190,80,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Three-Day Event, Team","Bronze",0,-0.5,"Mixed"
"339",91040,"Pang Qing","F",30,160,46,"China-2","CHN","2010 Winter",2010,"Winter","Vancouver","Figure Skating","Figure Skating  Pairs","Silver",0,0.5,"Mixed"
"340",91558,"Park Ju-Bong","M",31,182,68,"South Korea-2","KOR","1996 Summer",1996,"Summer","Atlanta","Badminton","Badminton  Doubles","Silver",0,-0.5,"Mixed"
"341",92436,"Antn Paz Blanco","M",31,175,71,"Spain","ESP","2008 Summer",2008,"Summer","Beijing","Sailing","Sailing  Multihull","Gold",1,-0.5,"Mixed"
"342",92580,"Hannes Peckolt","M",25,179,73,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Sailing","Sailing  Skiff","Bronze",0,-0.5,"Mixed"
"343",92581,"Jan Peter Peckolt","M",27,184,74,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Sailing","Sailing  Skiff","Bronze",0,-0.5,"Mixed"
"344",92618,"Christinna Pedersen","F",26,178,68,"Denmark-1","DEN","2012 Summer",2012,"Summer","London","Badminton","Badminton  Doubles","Bronze",0,0.5,"Mixed"
"345",92782,"Gwendal Peizerat","M",25,173,66,"France-1","FRA","1998 Winter",1998,"Winter","Nagano","Figure Skating","Figure Skating  Ice Dancing","Bronze",0,-0.5,"Mixed"
"346",92782,"Gwendal Peizerat","M",29,173,66,"France-1","FRA","2002 Winter",2002,"Winter","Salt Lake City","Figure Skating","Figure Skating  Ice Dancing","Gold",1,-0.5,"Mixed"
"347",92866,"David Jacques Pelletier","M",27,178,80,"Canada-1","CAN","2002 Winter",2002,"Winter","Salt Lake City","Figure Skating","Figure Skating  Pairs","Gold",1,-0.5,"Mixed"
"348",92872,"Henrique ""Kiko"" Pellicano","M",22,187,70,"Brazil","BRA","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing  Multihull","Bronze",0,-0.5,"Mixed"
"349",93605,"Kasey Perry-Glass","F",28,163,59,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism  Dressage, Team","Bronze",0,0.5,"Mixed"
"350",93746,"Rodrigo de Paula Pessoa","M",23,177,67,"Brazil","BRA","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Jumping, Team","Bronze",0,-0.5,"Mixed"
"351",93746,"Rodrigo de Paula Pessoa","M",27,177,67,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Jumping, Team","Bronze",0,-0.5,"Mixed"
"352",93746,"Rodrigo de Paula Pessoa","M",31,177,67,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Jumping, Individual","Gold",1,-0.5,"Mixed"
"353",93840,"Steffen Peters","M",31,173,68,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Dressage, Team","Bronze",0,-0.5,"Mixed"
"354",93840,"Steffen Peters","M",51,173,68,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism  Dressage, Team","Bronze",0,-0.5,"Mixed"
"355",94497,"Zara Anne Elizabeth Phillips (-Tindall)","F",31,168,64,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Three-Day Event, Team","Silver",0,0.5,"Mixed"
"356",95365,"Gerhard Plankensteiner","M",34,189,96,"Italy-1","ITA","2006 Winter",2006,"Winter","Torino","Luge","Luge  (Men)'s Doubles","Bronze",0,-0.5,"Mixed"
"357",95401,"Yevgeny Arkadyevich Platov","M",26,183,72,"Russia-1","RUS","1994 Winter",1994,"Winter","Lillehammer","Figure Skating","Figure Skating  Ice Dancing","Gold",1,-0.5,"Mixed"
"358",95401,"Yevgeny Arkadyevich Platov","M",30,183,72,"Russia-1","RUS","1998 Winter",1998,"Winter","Nagano","Figure Skating","Figure Skating  Ice Dancing","Gold",1,-0.5,"Mixed"
"359",95546,"Yevgeny Viktorovich Plyushchenko","M",31,178,72,"Russia","RUS","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Team","Gold",1,-0.5,"Mixed"
"360",96616,"Caroline Helen Powell","F",39,156,60,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Three-Day Event, Team","Bronze",0,0.5,"Mixed"
"361",98141,"Eric Radford","M",29,188,86,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Team","Silver",0,-0.5,"Mixed"
"362",98275,"Hansjrg Raffl","M",36,187,80,"Italy-2","ITA","1994 Winter",1994,"Winter","Lillehammer","Luge","Luge  (Men)'s Doubles","Silver",0,-0.5,"Mixed"
"363",98411,"Zachary Scott ""Zach"" Railey","M",24,192,98,"United States","USA","2008 Summer",2008,"Summer","Beijing","Sailing","Sailing  One Person Dinghy","Silver",0,-0.5,"Mixed"
"364",98552,"Rajeev Ram","M",32,193,84,"United States-1","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Tennis","Tennis  Doubles","Silver",0,-0.5,"Mixed"
"365",98607,"Ignacio Rambla Algarn","M",40,178,75,"Spain","ESP","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Dressage, Team","Silver",0,-0.5,"Mixed"
"366",99273,"Lisa Raymond","F",38,165,55,"United States-1","USA","2012 Summer",2012,"Summer","London","Tennis","Tennis  Doubles","Bronze",0,0.5,"Mixed"
"367",100073,"Alexander Resch","M",22,179,72,"Germany-2","GER","2002 Winter",2002,"Winter","Salt Lake City","Luge","Luge  (Men)'s Doubles","Gold",1,-0.5,"Mixed"
"368",100073,"Alexander Resch","M",30,179,72,"Germany-2","GER","2010 Winter",2010,"Winter","Vancouver","Luge","Luge  (Men)'s Doubles","Bronze",0,-0.5,"Mixed"
"369",100262,"Kevin Reynolds","M",23,177,60,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Team","Silver",0,-0.5,"Mixed"
"370",100267,"Mark Jeffrey Reynolds","M",44,192,88,"United States","USA","2000 Summer",2000,"Summer","Sydney","Sailing","Sailing  Two Person Keelboat","Gold",1,-0.5,"Mixed"
"371",100515,"Jonelle Richards-Price","F",31,162,57,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Three-Day Event, Team","Bronze",0,0.5,"Mixed"
"372",101374,"Nathan James Robertson","M",27,187,82,"Great Britain-1","GBR","2004 Summer",2004,"Summer","Athina","Badminton","Badminton  Doubles","Silver",0,-0.5,"Mixed"
"373",101497,"Laura Robson","F",18,180,62,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Tennis","Tennis  Doubles","Silver",0,0.5,"Mixed"
"374",102190,"Gillian Rolton","F",40,170,60,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Three-Day Event, Team","Gold",1,0.5,"Mixed"
"375",102290,"Hinrich Peter Romeike","M",45,175,69,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism  Three-Day Event, Individual","Gold",1,-0.5,"Mixed"
"376",102290,"Hinrich Peter Romeike","M",45,175,69,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism  Three-Day Event, Team","Gold",1,-0.5,"Mixed"
"377",102566,"Shane Rose","M",35,181,80,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism  Three-Day Event, Team","Silver",0,-0.5,"Mixed"
"378",102566,"Shane Rose","M",43,181,80,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism  Three-Day Event, Team","Bronze",0,-0.5,"Mixed"
"379",102858,"Snke Rothenberger","M",21,193,73,"Germany","GER","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism  Dressage, Team","Gold",1,-0.5,"Mixed"
"380",102859,"Sven Gunther Rothenberger","M",30,190,88,"Netherlands","NED","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Dressage, Individual","Bronze",0,-0.5,"Mixed"
"381",102859,"Sven Gunther Rothenberger","M",30,190,88,"Netherlands","NED","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Dressage, Team","Silver",0,-0.5,"Mixed"
"382",103104,"Philippe Rozier","M",53,173,63,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism  Jumping, Team","Gold",1,-0.5,"Mixed"
"383",103176,"Mrti Rubenis","M",35,184,90,"Latvia","LAT","2014 Winter",2014,"Winter","Sochi","Luge","Luge  Team Relay","Bronze",0,-0.5,"Mixed"
"384",103787,"Matthew Morgan ""Matt"" Ryan","M",36,182,70,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Three-Day Event, Team","Gold",1,-0.5,"Mixed"
"385",104687,"Jamie Rae Sal (-Pelletier)","F",24,155,50,"Canada-1","CAN","2002 Winter",2002,"Winter","Salt Lake City","Figure Skating","Figure Skating  Pairs","Gold",1,0.5,"Mixed"
"386",104923,"Ulla Salzgeber (Helbing-)","F",42,180,65,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Dressage, Individual","Bronze",0,0.5,"Mixed"
"387",104923,"Ulla Salzgeber (Helbing-)","F",42,180,65,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Dressage, Team","Gold",1,0.5,"Mixed"
"388",104923,"Ulla Salzgeber (Helbing-)","F",46,180,65,"Germany","GER","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Dressage, Individual","Silver",0,0.5,"Mixed"
"389",104923,"Ulla Salzgeber (Helbing-)","F",46,180,65,"Germany","GER","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Dressage, Team","Gold",1,0.5,"Mixed"
"390",106347,"Aljona Sawtchenko","F",26,153,48,"Germany-1","GER","2010 Winter",2010,"Winter","Vancouver","Figure Skating","Figure Skating  Pairs","Bronze",0,0.5,"Mixed"
"391",106347,"Aljona Sawtchenko","F",30,153,48,"Germany-1","GER","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Pairs","Bronze",0,0.5,"Mixed"
"392",106537,"Wendy Lynn Schaeffer","F",21,167,60,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Three-Day Event, Team","Gold",1,0.5,"Mixed"
"393",106629,"Martin Schaudt","M",37,185,77,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Dressage, Team","Gold",1,-0.5,"Mixed"
"394",106629,"Martin Schaudt","M",45,185,77,"Germany","GER","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Dressage, Team","Gold",1,-0.5,"Mixed"
"395",106683,"Robert Scheidt","M",23,188,76,"Brazil","BRA","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing  One Person Dinghy","Gold",1,-0.5,"Mixed"
"396",106683,"Robert Scheidt","M",27,188,76,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Sailing","Sailing  One Person Dinghy","Silver",0,-0.5,"Mixed"
"397",106683,"Robert Scheidt","M",31,188,76,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Sailing","Sailing  One Person Dinghy","Gold",1,-0.5,"Mixed"
"398",106707,"Imke Anne Marian Schellekens-Bartels","F",31,178,61,"Sunrise","NED","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism  Dressage, Team","Silver",0,0.5,"Mixed"
"399",106924,"Mette Schjoldager (-Truedsson)","F",27,168,61,"Denmark-2","DEN","2004 Summer",2004,"Summer","Athina","Badminton","Badminton  Doubles","Bronze",0,0.5,"Mixed"
"400",107102,"Hubertus Schmidt","M",44,183,78,"Germany","GER","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Dressage, Team","Gold",1,-0.5,"Mixed"
"401",107257,"Dorothee Schneider (-Krumhoff)","F",43,169,63,"Germany","GER","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Dressage, Team","Silver",0,0.5,"Mixed"
"402",107257,"Dorothee Schneider (-Krumhoff)","F",47,169,63,"Germany","GER","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism  Dressage, Team","Gold",1,0.5,"Mixed"
"403",107479,"Dirk Schrade","M",34,183,68,"Germany","GER","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Three-Day Event, Team","Gold",1,-0.5,"Mixed"
"404",107536,"Gerco Bernardus Schrder","M",33,165,71,"Netherlands","NED","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Jumping, Individual","Silver",0,-0.5,"Mixed"
"405",107536,"Gerco Bernardus Schrder","M",33,165,71,"Netherlands","NED","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism  Jumping, Team","Silver",0,-0.5,"Mixed"
"406",107729,"Jochen Schmann","M",42,188,94,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing  Three Person Keelboat","Gold",1,-0.5,"Mixed"
"407",107729,"Jochen Schmann","M",46,188,94,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Sailing","Sailing  Three Person Keelboat","Silver",0,-0.5,"Mixed"
"408",107757,"Niklaus Schurtenberger","M",40,188,84,"Switzerland","SUI","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism  Jumping, Team","Bronze",0,-0.5,"Mixed"
"409",107826,"Ren Schwall","M",29,183,73,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Sailing","Sailing  Multihull","Bronze",0,-0.5,"Mixed"
"410",107934,"Pius Schwizer","M",45,175,65,"Switzerland","SUI","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism  Jumping, Team","Bronze",0,-0.5,"Mixed"
"411",108309,"Guenter H. Seidel","M",35,187,79,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Dressage, Team","Bronze",0,-0.5,"Mixed"
"412",108309,"Guenter H. Seidel","M",39,187,79,"United States","USA","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism  Dressage, Team","Bronze",0,-0.5,"Mixed"
"413",108309,"Guenter H. Seidel","M",43,187,79,"United States","USA","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Dressage, Team","Bronze",0,-0.5,"Mixed"
"414",108984,"Kimberly Lyda ""Kim"" Severson (Vinoski-)","F",30,160,54,"United States","USA","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Three-Day Event, Individual","Silver",0,0.5,"Mixed"
"415",108984,"Kimberly Lyda ""Kim"" Severson (Vinoski-)","F",30,160,54,"United States","USA","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism  Three-Day Event, Team","Bronze",0,0.5,"Mixed"
"416",109066,"Maksim Andreyevich Shabalin","M",28,183,76,"Russia-1","RUS","2010 Winter",2010,"Winter","Vancouver","Figure Skating","Figure Skating  Ice Dancing","Bronze",0,-0.5,"Mixed"
"417",109077,"Dmitry Alekseyevich Shabanov","M",32,187,106,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing  Three Person Keelboat","Silver",0,-0.5,"Mixed"
"418",109394,"Georgy Ivanovich Shayduko","M",33,180,95,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing  Three Person Keelboat","Silver",0,-0.5,"Mixed"
"419",109460,"Gordon M. ""Gordy"" Sheer","M",26,178,66,"United States-1","USA","1998 Winter",1998,"Winter","Nagano","Luge","Luge  (Men)'s Doubles","Silver",0,-0.5,"Mixed"
"420",109553,"Shen Xue","F",23,160,45,"China-1","CHN","2002 Winter",2002,"Winter","Salt Lake City","Figure Skating","Figure Skating  Pairs","Bronze",0,0.5,"Mixed"
"421",109553,"Shen Xue","F",27,160,45,"China-3","CHN","2006 Winter",2006,"Winter","Torino","Figure Skating","Figure Skating  Pairs","Bronze",0,0.5,"Mixed"
"422",109553,"Shen Xue","F",31,160,45,"China-1","CHN","2010 Winter",2010,"Winter","Vancouver","Figure Skating","Figure Skating  Pairs","Gold",1,0.5,"Mixed"
"423",109956,"Simon Shnapir","M",26,193,86,"United States","USA","2014 Winter",2014,"Winter","Sochi","Figure Skating","Figure Skating  Team","Bronze",0,-0.5,"Mixed"
"424",110173,"Andris ics","M",24,180,90,"Latvia-1","LAT","2010 Winter",2010,"Winter","Vancouver","Luge","Luge  (Men)'s Doubles","Silver",0,-0.5,"Mixed"
"425",110173,"Andris ics","M",28,180,90,"Latvia-1","LAT","2014 Winter",2014,"Winter","Sochi","Luge","Luge  (Men)'s Doubles","Bronze",0,-0.5,"Mixed"
"426",110173,"Andris ics","M",28,180,90,"Latvia","LAT","2014 Winter",2014,"Winter","Sochi","Luge","Luge  Team Relay","Bronze",0,-0.5,"Mixed"
"427",110174,"Juris ics","M",26,174,82,"Latvia-1","LAT","2010 Winter",2010,"Winter","Vancouver","Luge","Luge  (Men)'s Doubles","Silver",0,-0.5,"Mixed"
"428",110174,"Juris ics","M",30,174,82,"Latvia-1","LAT","2014 Winter",2014,"Winter","Sochi","Luge","Luge  (Men)'s Doubles","Bronze",0,-0.5,"Mixed"
"429",110174,"Juris ics","M",30,174,82,"Latvia","LAT","2014 Winter",2014,"Winter","Sochi","Luge","Luge  Team Relay","Bronze",0,-0.5,"Mixed"
"430",110404,"Anton Tarielyevich Sikharulidze","M",21,182,76,"Russia-2","RUS","1998 Winter",1998,"Winter","Nagano","Figure Skating","Figure Skating  Pairs","Silver",0,-0.5,"Mixed"
